gender,birth,marriage,religion,income,code_job,code_region
2,1941,2,1,,611,6
2,1943,2,2,,,6
2,1941,2,1,,,3
1,1944,1,1,,,3
2,1952,1,1,,,3
1,1942,1,1,,,3
2,1945,1,1,,,3
1,1942,1,1,,,3
2,1947,1,1,,,3
1,1974,1,1,270,873,3
2,1972,1,1,,131,3
1,2000,5,2,,,3
2,2002,0,2,,,3
1,1966,5,2,,,1
2,1945,2,1,,,1
1,1977,5,2,412,851,3
2,1947,2,1,,,3
1,1951,1,2,170,930,3
2,1955,1,1,,,3
1,1982,5,2,502,510,3
1,1954,1,1,200,942,3
2,1958,1,1,,,3
1,1982,5,1,230,771,3
2,1991,5,1,250,521,3
2,1945,2,1,50,941,1
2,1970,5,2,,,1
2,1993,5,2,130,999,1
1,1967,1,1,358,121,2
2,1975,1,1,175,313,2
2,1997,5,1,,,2
2,1999,5,1,233,313,2
1,1945,1,1,,,1
2,1946,1,1,,,1
1,1958,1,2,449,875,2
2,1961,1,2,50,521,2
1,1959,1,1,433,320,1
2,1963,1,1,,521,1
1,1987,5,1,180,521,1
2,1951,2,2,27,941,1
1,1954,1,1,,811,1
2,1958,1,1,,811,1
1,1985,5,2,,,1
2,1982,5,1,417,399,1
1,1952,1,2,,,4
2,1955,1,1,39,421,4
1,1942,1,1,,521,4
2,1942,1,1,,521,4
2,1948,3,1,,,3
2,1944,3,1,,,3
1,1946,1,1,,930,3
2,1946,1,1,27,952,3
1,1945,1,2,,,3
2,1951,1,2,,930,3
2,1951,3,1,,,1
1,1949,2,2,,,4
1,1994,5,2,,,4
2,1933,2,2,,,3
2,1971,3,2,,,4
2,1950,3,2,,,4
1,1936,1,1,,,3
2,1939,1,1,,,3
2,1942,2,1,,,3
1,1929,1,2,,,3
2,1933,1,2,,,3
2,1950,2,1,75,421,3
2,1943,2,2,,,3
2,1933,1,2,,,3
2,1962,3,1,,521,3
1,1994,5,1,,,3
2,1997,5,2,169,253,3
1,1938,1,2,,,3
2,1939,1,2,,,3
2,1931,2,1,,,3
2,1928,2,2,,,3
2,1934,2,2,,,3
1,1945,1,1,,,3
2,1950,1,1,68,421,3
2,1935,2,1,,,3
2,1938,2,1,,,3
1,1943,4,2,,930,3
2,1939,2,1,52,953,3
1,1936,1,1,,521,3
2,1942,1,1,,521,3
1,1963,5,1,,910,3
2,1936,2,1,,,3
1,1975,1,1,293,853,3
2,1978,1,1,,,3
2,2002,0,1,,,3
2,2004,0,1,,,3
1,1976,1,2,410,510,3
2,1979,1,2,223,510,3
2,2012,0,2,,,3
2,2012,0,2,,,3
1,1932,1,1,,,2
2,1940,1,1,,,2
1,1935,2,1,,,2
1,1947,1,1,,,3
2,1951,1,1,27,941,3
2,1984,1,1,283,313,3
1,1976,1,1,258,223,3
2,1950,2,1,,,3
2,2016,0,2,,,3
2,2018,0,2,,,3
1,1949,3,1,70,999,2
1,1978,5,1,300,311,2
1,1958,3,2,417,941,2
1,1964,1,1,,910,3
2,1966,1,1,209,930,3
2,1991,5,2,,,3
1,1993,5,2,,910,3
2,1989,5,2,200,259,3
2,1943,2,1,,,3
1,1957,1,1,270,710,3
2,1963,1,1,180,930,3
1,1946,1,1,,,3
2,1949,1,1,,,3
2,1977,5,1,,,3
2,1944,2,1,,,3
1,1977,1,2,387,273,3
2,1980,1,2,,,3
1,2009,0,2,,,3
1,2011,0,2,,,3
2,1969,3,2,,,3
2,1991,5,2,198,930,3
1,2009,0,2,,,3
2,1994,5,2,278,243,3
1,1979,1,2,375,510,2
2,1974,1,2,200,953,2
2,2007,0,1,,,2
1,1951,1,1,,,2
2,1953,1,1,,,2
1,1977,1,1,,151,2
2,1983,1,2,,,2
2,2015,0,2,,,2
2,2016,0,2,,,2
1,1981,1,1,302,151,2
2,1982,1,1,,,2
1,1976,1,2,330,864,2
2,1977,1,2,230,259,2
1,2010,0,2,,,2
2,1944,2,2,,,2
1,1975,3,1,300,762,2
1,1970,1,2,,873,2
2,1973,1,2,50,922,2
2,2003,0,2,,,2
2,2004,0,2,,,2
2,1943,5,2,,,4
1,1948,1,2,,521,4
2,1949,1,2,,521,4
1,1953,1,1,,,4
2,1962,1,1,114,930,4
1,1985,5,1,300,863,4
1,1936,1,2,,,4
2,1939,1,2,,,4
1,1945,2,2,,999,3
1,1973,5,2,,,3
1,1975,5,2,,,3
1,1962,5,2,,,3
2,1959,2,2,,,3
2,1935,2,1,,,3
2,1945,2,1,,,3
1,1934,1,2,,,3
2,1940,1,2,,,3
1,1966,3,2,,,3
2,1933,2,1,,,3
2,1933,2,1,,,3
2,1933,2,2,,,3
1,1962,3,1,,,3
2,1938,2,1,,,3
2,1934,2,2,,,3
1,1957,5,2,,,3
2,1951,3,2,,,2
1,1943,1,2,,,3
2,1948,1,2,,,3
1,1949,1,1,130,942,3
2,1949,1,1,,,3
1,1975,3,1,214,812,3
1,1942,1,1,,,3
2,1947,1,1,,,3
1,1944,1,1,204,942,3
2,1952,1,1,,,3
2,1940,2,1,27,941,3
2,1939,2,2,,,3
2,1968,3,2,70,941,3
2,1993,5,2,100,952,3
2,1996,5,2,,,3
2,1974,5,2,208,399,2
2,1939,2,1,,,2
2,1942,2,1,,,3
2,1937,2,1,,,3
1,1971,1,2,250,521,3
2,1976,1,2,76,421,3
1,2002,0,2,,,3
1,2003,0,2,,,3
1,1961,3,2,,,2
2,1938,2,1,,,2
1,1969,1,1,240,822,3
2,1964,1,1,,,3
1,1991,5,1,250,930,3
1,1991,5,1,,,3
2,1995,1,2,,,2
1,1957,3,1,,,2
2,1975,1,1,,,2
1,1972,1,1,,,2
1,2001,0,1,,,2
1,2007,0,1,,,2
2,2014,0,1,,,2
1,1973,1,2,,152,2
2,1973,1,2,180,399,2
2,2001,0,2,,,2
1,2002,0,2,,,2
1,1967,1,2,250,510,2
2,1970,1,2,77,259,2
2,1996,5,2,,,2
1,1956,1,2,,873,2
2,1957,1,2,,951,2
1,1985,5,2,,,2
2,1983,1,2,325,222,2
1,1986,1,2,,922,2
2,2015,0,2,,,2
1,1951,1,2,,,2
2,1953,1,2,200,930,2
1,1982,5,2,,,2
1,1937,1,1,,,2
2,1936,1,1,,,2
1,1969,5,1,,,2
2,1942,2,1,,,2
2,1969,2,1,167,246,2
2,1998,5,1,43,254,2
2,1993,5,2,250,999,2
1,1965,1,2,670,224,2
2,1964,1,2,,873,2
2,1991,5,2,300,285,2
1,1992,5,2,,,2
2,1975,3,1,,,2
1,2000,5,1,,,2
2,2004,0,1,,,2
2,2008,0,1,,,2
2,1939,2,1,,,3
1,1972,5,1,,,3
2,1957,2,2,,991,3
2,1936,2,1,,,3
2,1934,2,1,,,3
1,1939,3,2,,,3
2,1938,2,1,,,4
1,1939,1,1,,,4
2,1940,1,1,,,4
2,1953,2,1,,,4
1,1957,2,2,105,991,3
2,1951,1,1,,,3
1,1942,1,2,27,999,4
2,1944,1,2,,,4
1,1974,1,1,704,271,3
2,1978,1,1,,,3
1,2003,0,1,,,3
2,2004,0,1,,,3
1,1941,1,1,,941,3
2,1944,1,1,,,3
2,1948,1,2,,,3
1,1948,1,1,210,862,3
2,1951,3,2,67,421,3
1,1962,1,2,,873,3
2,1965,1,1,,,3
1,1990,5,2,347,235,3
2,1993,5,2,205,285,1
1,1939,1,1,,,3
2,1943,1,1,,,3
2,1952,2,1,150,941,3
1,1977,1,2,,783,3
2,1981,1,2,205,254,3
1,2009,0,2,,,3
1,2011,0,2,,,3
2,1948,2,2,,,3
2,1946,2,1,,,3
2,1965,2,1,,,3
1,1997,5,1,,,3
1,1991,5,2,200,521,2
1,1959,3,2,,,3
2,1946,2,2,,,3
1,1932,1,1,,,3
2,1935,1,1,,,3
1,1972,5,1,,,3
2,1942,2,1,27,952,4
2,1947,2,2,197,952,7
1,1969,5,2,220,999,7
2,1937,2,2,31,941,7
2,1950,2,1,80,941,7
1,1991,5,2,301,753,7
1,1973,5,1,,,7
2,1937,2,2,,,7
1,1981,1,2,526,510,7
2,1983,1,2,160,314,7
2,2010,0,2,,,7
1,2013,0,2,,,7
1,1968,1,2,,792,7
2,1968,1,2,100,951,7
1,1999,5,2,,,7
1,1957,1,1,,611,7
2,1958,1,1,188,441,7
2,1936,2,1,,,7
2,1985,1,1,200,399,7
1,1980,1,2,478,510,7
1,2014,0,2,,,7
1,1988,5,2,479,311,5
1,1963,1,1,250,922,2
2,1946,1,1,,,2
2,1931,2,1,,,2
1,1950,1,2,216,953,2
2,1950,1,2,,,2
1,1984,5,2,,,7
1,1938,1,2,,611,7
2,1942,1,2,,611,7
2,1930,2,1,27,941,7
2,1950,1,1,27,941,7
1,1946,1,1,,,7
1,1973,5,2,218,522,7
2,1965,1,2,123,442,7
1,1994,5,2,,,7
1,1998,5,2,,,7
1,1957,1,2,,312,7
1,1959,5,1,235,941,7
1,1926,1,1,,,7
2,1932,1,1,,,7
2,1943,2,1,,,7
1,1962,1,2,407,441,7
2,1964,1,1,,441,7
1,2002,0,2,,,7
2,1996,5,2,,442,7
1,1941,1,1,20,941,7
2,1939,1,1,20,941,7
1,1977,1,2,423,411,7
2,1976,1,2,280,313,7
2,2005,0,2,,,7
2,2010,0,2,,,7
1,2011,0,2,,,7
1,1972,1,1,,432,7
2,1977,1,1,,432,7
1,2002,0,1,,,7
2,2004,0,1,,,7
2,1962,5,1,181,441,7
2,1965,5,1,,,7
2,1939,2,1,,,7
1,1960,3,2,289,942,7
2,1923,2,2,,,7
2,1950,2,1,,,1
2,1959,3,1,80,421,1
1,1983,5,1,,,1
1,1986,5,1,130,399,1
2,1939,2,1,,,1
1,1983,5,1,175,521,1
1,1950,1,1,,,1
2,1959,1,1,,,1
2,1955,4,1,,442,7
2,1981,5,1,,,7
1,1982,5,1,280,521,7
1,1981,1,2,,,2
2,1980,1,2,,442,2
1,2006,0,2,,,2
2,2008,0,2,,,2
2,1937,1,2,,,2
1,1937,1,2,,,2
2,1946,2,2,,,2
1,1969,1,1,256,159,2
2,1973,1,1,,,2
1,2002,0,1,,,2
2,2004,0,1,,,2
2,1944,2,1,,,2
1,1970,1,2,511,151,2
2,1969,1,2,,,2
2,1996,5,2,200,313,2
1,2001,0,2,,,2
1,1968,3,2,,910,7
1,1942,3,2,,,7
2,1949,3,2,,,7
1,1996,5,2,,,7
1,1998,5,2,,,7
2,1939,2,1,,,7
1,1939,1,1,,,7
2,1940,1,1,,,7
2,1936,1,2,,,7
1,1941,1,1,,,7
2,1942,1,1,,,7
1,1937,1,2,24,259,7
2,1939,1,2,,,7
1,1939,1,1,,,7
2,1943,1,1,,,7
1,1941,1,1,,,7
2,1945,1,1,,,7
2,1940,2,2,,,7
1,1942,1,1,,611,7
2,1948,1,1,27,429,7
2,1946,2,2,,,7
2,1948,2,2,27,941,7
1,1945,1,2,,611,7
2,1950,1,2,,611,7
1,1929,1,1,,611,7
2,1933,1,1,,,7
1,1937,1,1,,611,7
2,1936,1,2,,611,7
2,1944,2,2,,,7
1,1955,1,2,,611,7
2,1959,1,2,165,421,7
2,1948,2,1,,,7
1,1963,1,2,,521,7
2,1965,1,2,,,7
2,1994,5,2,,,7
2,1933,2,2,,,7
2,1933,2,1,,,7
1,1940,1,2,,611,7
2,1941,1,2,,,7
1,1956,2,1,,613,7
2,1995,5,1,185,313,7
1,1935,1,2,,,7
2,1933,1,2,,,7
2,1934,2,2,,,7
1,1950,1,1,,,7
2,1949,1,1,,,7
2,1944,2,1,,,7
1,1976,1,2,448,875,7
2,1977,1,2,,,7
1,2000,5,2,,,7
2,2008,0,2,,,7
2,1963,3,2,,159,7
1,2000,5,2,,,7
2,1970,1,2,,,7
1,1946,1,1,27,254,7
2,1949,1,1,,,7
1,1960,1,2,,910,7
2,1959,1,2,,611,7
1,1941,1,1,,611,7
2,1945,1,1,,611,7
1,1971,4,2,,,7
1,1974,5,2,,910,1
1,1943,1,2,,,1
2,1950,1,1,,,1
1,1977,5,2,,782,1
1,1949,1,1,150,941,1
2,1956,1,1,27,312,1
2,1955,5,1,,,1
1,1974,1,2,,781,2
2,1983,1,2,,,2
2,2007,0,2,,,2
2,2009,0,2,,,2
1,1935,1,2,,,2
2,1938,1,2,,,2
1,1976,1,1,356,510,2
2,1979,1,1,226,247,2
1,2006,0,1,,,2
1,2009,0,1,,,2
1,1943,1,1,,,2
2,1944,1,1,,,2
1,1940,1,1,20,930,2
2,1942,1,1,,,2
1,1936,1,1,20,421,2
2,1940,1,1,,,2
2,1946,2,2,120,941,2
1,1957,1,1,,532,2
2,1963,1,1,150,211,2
1,1991,5,1,,,2
1,1948,3,2,,,7
2,1954,3,2,,,7
2,1942,3,1,,,7
2,1945,2,1,,,7
2,1937,2,1,,,7
2,1942,4,1,,,7
1,1943,1,2,,,7
2,1949,1,2,,,7
1,1946,1,1,,823,7
2,1949,1,1,,,7
2,1932,2,1,,,7
1,1958,3,2,,873,7
1,1947,1,1,,910,7
2,1953,1,1,,,7
2,1934,2,2,,,7
2,1938,2,2,,,7
2,1939,2,2,27,429,7
1,1939,4,2,,,7
1,1940,1,1,,,7
2,1946,1,2,,,7
2,1942,2,1,27,952,7
1,1969,1,2,231,942,7
2,1971,1,2,,,7
2,2000,5,2,,,7
1,1953,1,2,175,942,7
2,1960,1,2,,,7
1,1941,1,2,,611,7
2,1942,1,2,,611,7
1,1965,1,2,358,873,7
2,1972,1,2,,,7
2,1993,5,2,228,151,7
1,1994,5,2,203,782,7
2,1937,2,2,,,7
1,1944,1,1,27,941,7
2,1948,1,1,36,421,7
2,1946,2,2,,,7
2,1940,2,1,,,7
1,1933,1,2,,611,7
2,1942,1,2,,611,7
1,1930,1,2,,,7
2,1939,1,1,,,7
1,1964,1,1,,772,7
2,1971,1,2,268,521,7
2,1997,5,2,195,442,1
2,1999,5,2,150,422,1
1,1936,1,1,27,941,7
2,1945,1,1,27,941,7
1,1955,1,1,,873,7
2,1957,1,1,,,7
1,1988,5,2,,,7
2,1991,5,2,188,421,7
2,1984,5,2,192,243,7
2,1986,1,2,223,521,7
1,1981,1,2,388,312,7
2,2014,0,2,,,7
1,2017,0,2,,,7
1,1973,1,2,319,792,7
2,1975,1,1,200,873,7
1,2002,0,2,,,7
1,2004,0,2,,,7
2,2013,0,2,,,7
1,1967,1,2,,873,7
2,1970,1,2,265,313,7
2,1997,5,2,219,442,7
2,2004,0,2,,,7
1,2008,0,2,,,7
1,1965,1,2,,873,7
2,1956,1,2,,,7
1,1993,5,2,232,312,7
1,1991,5,2,251,772,7
1,1941,1,1,27,432,7
2,1948,1,1,27,421,7
1,1965,1,2,,285,7
2,1975,1,2,93,952,7
1,2000,5,2,,,7
1,2005,0,2,,,7
1,2011,0,2,,,7
1,1931,1,1,,611,7
2,1932,1,1,,,7
1,1966,1,1,500,135,1
2,1968,1,1,292,313,1
1,1994,5,2,180,232,1
1,1995,5,2,,,1
1,1974,1,2,367,134,1
2,1974,1,2,,,1
1,2007,0,2,,,1
2,1942,2,1,,,1
1,1936,1,2,,,1
2,1937,1,2,,,1
1,1941,2,1,,,1
1,1935,2,2,,,2
1,1976,1,1,260,313,2
2,1976,1,1,,521,2
1,2012,0,1,,,2
1,2014,0,1,,,2
2,1944,2,1,30,951,2
1,1940,3,2,75,942,7
2,1991,1,2,,,2
1,1989,1,2,,531,2
2,1955,3,1,,,7
2,1965,5,1,,,2
2,1941,2,1,,,2
1,1947,1,2,,,7
2,1949,1,1,,951,7
1,1976,5,2,,,7
1,1929,1,2,,,7
2,1933,1,2,,,7
1,1940,1,1,,510,7
2,1945,1,1,,,7
2,1943,2,2,27,421,7
1,1941,1,2,,,7
2,1942,1,1,,,7
1,1957,3,2,190,873,7
1,1980,1,2,343,231,7
2,1983,1,2,60,313,7
1,2010,0,2,,,7
1,2012,0,2,,,7
1,1937,1,2,,,7
2,1940,1,2,,,7
1,1972,5,2,175,864,7
1,1931,2,2,,,7
2,1938,2,1,,,7
2,1950,2,2,,611,7
1,1936,1,2,,611,7
2,1942,1,2,,,7
1,1942,1,1,,248,7
2,1944,1,1,,,7
1,1938,1,1,,,7
2,1940,1,1,,611,7
1,1936,1,1,,611,7
2,1946,1,1,18,953,7
2,1945,2,1,,,7
2,1959,3,2,,,7
1,1986,5,2,260,259,2
1,1969,1,1,256,930,7
2,1976,1,1,,,7
1,2008,0,1,,,7
2,2011,0,1,,,7
1,1965,1,2,,761,7
2,1971,1,2,,,7
1,2003,0,2,,,7
1,1975,1,1,313,761,7
2,1986,1,1,60,246,7
1,2014,0,1,,,7
2,2015,0,1,,,7
2,1931,2,2,,,7
2,1949,2,1,,,7
2,1937,2,1,,,2
2,1932,2,1,,,2
2,1938,2,1,,,3
1,1932,2,2,,,3
2,1932,2,2,,,3
1,1966,3,2,,,3
2,1931,2,2,,,3
2,1934,2,1,,,3
2,1933,2,1,,,3
1,1977,5,2,193,854,3
2,1934,2,1,,,3
2,1959,2,2,,442,3
2,1979,5,2,200,313,3
1,1978,5,2,150,753,3
1,1927,2,1,,,3
1,1965,1,1,,,3
2,1969,1,2,130,442,3
1,1995,5,2,,442,3
1,2001,0,1,,,3
1,1951,1,1,,873,3
2,1949,1,1,,,3
1,1950,1,1,,,3
2,1957,1,1,,,3
2,1954,3,1,,,3
1,1959,1,1,,761,3
2,1966,1,1,108,421,3
1,1983,5,1,367,153,3
1,1949,2,2,,,3
1,1978,5,2,,,3
1,1959,1,1,583,854,3
2,1963,1,1,,,3
1,1994,5,1,,,3
2,1975,3,2,200,259,3
2,1998,5,2,,,3
2,2001,0,2,,,3
1,1949,2,1,,,7
2,1946,2,1,,,3
1,1940,1,2,,,3
2,1940,1,2,,,3
2,1940,2,1,,,3
2,1939,2,1,,,3
2,1957,3,1,130,952,3
1,1950,1,1,,,3
2,1953,1,1,130,941,3
2,1979,5,1,,,3
1,1951,1,1,200,271,3
2,1955,1,1,,,3
2,1933,1,2,,,3
1,1938,1,2,,,3
1,1951,1,2,,611,3
2,1952,1,2,88,421,3
2,1986,1,2,300,246,2
1,1988,1,2,389,1001,2
1,1955,1,2,75,921,3
2,1956,1,2,,,3
2,1983,1,2,392,243,3
1,1986,1,2,333,312,3
2,2014,0,2,,,3
1,2016,0,2,,,3
1,1987,1,2,299,411,3
2,1988,1,2,299,411,3
1,1959,1,1,,521,3
2,1964,1,2,,521,3
1,1938,1,1,,,3
2,1938,1,1,,,3
1,1968,1,2,601,141,3
2,1971,1,1,,,3
2,1999,5,2,,,3
1,2000,5,2,,,3
1,1955,1,1,,873,3
2,1960,1,1,,,3
1,1946,1,1,,,3
2,1948,1,1,,,3
1,1977,5,2,170,999,3
2,1932,2,1,,,3
2,1959,3,1,,,3
2,1941,2,1,,,3
1,1969,5,1,588,222,1
2,1942,2,1,,,1
1,1979,1,2,608,222,2
2,1979,1,2,,,2
2,2011,0,2,,,2
1,1933,2,2,,,2
1,1963,1,2,,910,2
2,1967,1,2,150,521,2
2,2010,0,2,,,2
1,1939,1,2,,,2
2,1949,1,2,111,941,2
1,1947,1,2,,873,2
2,1941,1,2,,,2
1,1963,5,2,,,2
2,1937,2,2,,,2
1,1969,5,2,236,521,2
1,1934,1,2,,,2
2,1942,1,2,100,941,2
1,1942,1,1,120,942,2
2,1947,1,1,,,2
1,2008,0,1,,,2
1,1977,3,1,,,2
1,1972,1,2,366,141,3
2,1973,1,2,170,392,3
2,2000,5,2,,,3
2,2003,0,2,,,3
2,1941,2,1,,,3
2,1936,2,2,27,999,3
1,1979,1,2,427,313,3
2,1979,1,2,,,3
2,2009,0,2,,,3
2,2013,0,2,,,3
1,1948,1,1,,,3
2,1952,1,1,,,3
2,1935,2,1,,,3
2,1973,3,2,250,314,3
2,1998,5,2,80,521,3
2,1999,5,2,,,3
2,1953,3,1,,,3
1,1944,1,1,,,3
2,1945,1,1,,,3
2,1934,2,1,,,3
1,1957,1,1,,611,7
2,1958,1,1,,611,7
2,1986,1,1,213,259,3
1,1984,1,1,503,235,3
2,2015,0,1,,,3
1,1989,5,1,160,288,3
2,1942,2,1,,,3
1,1975,5,1,,,3
1,1962,1,1,666,742,3
2,1964,1,1,,,3
1,1995,5,1,,,3
1,1952,1,2,300,743,3
2,1959,1,2,,,3
1,1978,5,2,300,753,3
1,1952,1,1,217,851,3
2,1952,1,1,,,3
2,1978,1,1,,441,3
1,1971,1,1,675,743,3
2,1965,3,2,70,442,3
1,1993,5,2,50,442,3
2,1935,2,2,,,3
1,1946,1,1,,,3
2,1951,1,1,,,3
2,1999,5,1,180,422,3
1,1943,1,1,,,3
2,1947,1,1,,,3
1,1942,3,2,,,3
1,1954,1,1,,873,3
2,1956,1,1,,,3
1,1940,1,1,,,3
2,1947,1,1,,,3
2,1944,2,1,,422,3
2,1942,2,1,27,941,2
1,1969,5,2,118,399,2
1,1938,1,2,,,2
2,1946,1,1,,532,2
1,1973,5,2,,,2
2,1938,2,1,,521,2
1,1946,3,2,506,313,2
2,1937,2,1,27,999,2
2,1956,2,2,,,2
2,1951,2,1,,,2
2,1981,1,1,,,2
1,1980,1,2,,,2
2,2014,0,2,,,2
2,2017,0,2,,,2
1,1946,1,1,525,312,2
2,1946,1,1,,,2
1,1947,1,1,70,442,2
2,1950,1,1,29,952,2
1,1948,1,1,,,2
2,1950,1,1,,,2
1,1950,1,2,182,942,2
2,1952,1,2,,,2
2,1942,2,1,,,2
1,1940,1,1,,,2
2,1940,1,1,,,2
2,1972,5,1,200,313,2
2,1921,2,1,,,2
2,1937,2,2,,,3
1,1968,5,2,,521,3
2,1944,2,2,,,3
2,1977,5,1,262,243,3
2,1935,2,1,,,3
1,1936,1,2,,,3
2,1936,1,2,,,3
1,1999,5,2,,,3
1,1941,1,1,,611,3
2,1941,1,1,,611,3
1,1968,3,1,,875,3
2,1998,5,2,80,952,3
2,1934,2,1,,,3
1,1941,1,1,,991,4
2,1935,1,1,,,4
2,1938,2,1,,,4
1,1976,1,2,345,792,4
2,1970,1,2,80,873,4
2,2006,0,2,,,4
2,1932,5,1,,,1
2,1952,2,1,27,941,4
2,1949,2,2,158,952,4
1,1955,1,1,,611,4
2,1960,1,1,,611,4
2,1935,2,1,,,3
1,1968,5,1,,521,3
1,1946,1,1,,,3
2,1942,1,1,,,3
2,1961,4,1,,442,3
1,1994,5,2,178,314,3
1,1960,5,1,95,941,3
2,1947,2,2,27,952,3
1,1946,1,2,,,7
2,1929,2,2,,,7
2,1953,1,1,,,3
1,1975,3,2,441,873,3
2,1937,2,1,,,3
1,1952,1,1,,,2
2,1964,1,1,180,952,2
2,1956,2,1,120,421,2
1,1990,5,1,,,2
1,1969,1,1,794,312,6
2,1968,1,1,,,6
1,2008,0,1,,,6
1,2010,0,1,,,6
2,2013,0,1,,,6
2,1976,5,2,170,245,2
1,1963,1,2,1013,121,1
2,1969,1,2,193,243,1
2,1992,5,2,180,259,1
2,1995,5,2,,,1
2,2002,0,2,,,1
1,1965,1,2,173,922,1
1,1930,1,2,,,1
2,1933,1,2,,,1
2,1986,1,2,152,953,1
1,2012,0,2,,,1
1,1935,2,1,,,2
2,1970,5,1,,,2
1,1983,1,2,783,320,2
2,1983,1,1,,,2
2,2011,0,2,,,2
1,2013,0,2,,,2
1,1942,1,2,,,1
2,1950,1,2,,,1
2,1937,2,2,,,4
1,1968,1,2,,751,4
2,1969,1,2,308,510,4
1,2004,0,2,,,4
1,2006,0,2,,,4
1,2015,0,2,,,4
2,1993,1,2,,,4
1,1992,1,2,217,521,4
1,1935,1,1,,,4
2,1938,1,1,,,4
1,1934,1,2,,,4
2,1935,1,1,,,4
1,1975,1,2,533,252,4
2,1979,1,2,447,252,4
1,2008,0,2,,,4
2,2014,0,2,,,4
2,1943,2,1,,,4
2,1953,2,1,187,421,4
1,1925,2,2,,,4
1,1943,1,2,,,4
2,1947,1,2,,,4
1,1980,1,2,712,235,4
2,1982,1,2,,,4
2,2010,0,2,,,4
2,1946,2,2,,,4
2,1974,5,1,100,254,4
1,1935,2,2,,,4
2,1963,3,1,,,4
1,1956,1,2,286,910,2
2,1961,1,2,163,952,2
2,1985,1,2,,,2
1,1989,1,2,533,236,2
2,2017,0,2,,,2
2,1950,1,2,27,941,7
1,1943,1,2,27,941,7
1,1952,1,1,,873,7
2,1955,1,1,273,441,7
1,1988,1,1,317,873,7
1,1982,1,1,558,873,7
2,1986,1,1,,,7
1,2015,0,1,,,7
1,1951,1,2,,611,7
2,1961,1,2,,611,7
2,1942,2,1,,,7
1,1941,1,2,,,7
2,1941,1,2,,,7
1,1974,1,1,683,854,7
2,1983,1,1,,,7
2,2010,0,1,,,7
2,2013,0,1,,,7
1,1932,2,2,,,7
2,1947,2,1,27,941,7
2,1935,2,1,,,7
1,1970,5,2,1250,141,7
1,1973,1,2,,854,7
2,1976,1,2,,,7
1,2001,0,2,,,7
1,2003,0,2,,,7
2,1936,2,1,,,7
1,1937,1,2,,611,4
2,1941,1,2,,,4
1,1938,1,1,,611,4
2,1942,1,1,,611,4
2,1940,2,2,,,4
2,1945,2,2,,,4
1,1966,3,2,195,991,4
1,1933,1,1,,,4
2,1942,1,1,,,4
2,1942,2,2,,,7
2,1950,2,2,,,4
2,1951,2,2,,532,4
2,1936,1,1,,,4
1,1934,1,2,,,4
2,1936,2,2,,,4
2,1941,2,1,27,941,4
2,1954,2,1,,,4
2,1933,2,2,,,7
1,1952,1,2,,,7
2,1956,1,2,,,7
2,1981,5,2,185,442,7
2,1947,2,1,27,952,7
1,1972,1,2,,,7
2,1973,1,2,,521,7
2,1996,5,2,30,521,7
2,1999,5,2,,,7
2,1954,3,2,83,952,7
2,1959,3,2,,,7
1,1947,1,1,,611,7
2,1949,1,1,,611,7
2,1943,2,2,,,7
1,1951,1,2,156,942,7
2,1954,1,2,,,7
2,1931,2,2,,,7
1,1937,1,2,,611,7
2,1944,1,2,27,999,7
2,1932,2,1,,,7
2,1938,2,1,,,7
2,1935,2,1,,,7
1,1929,1,2,,,7
2,1933,1,2,,,7
1,1940,1,1,,,7
2,1944,1,1,,611,7
1,1943,1,2,,611,7
2,1945,1,2,,611,7
1,1947,1,2,,,2
2,1954,1,2,120,421,2
1,1944,1,1,,,2
2,1946,1,1,,,2
1,1940,1,1,27,941,2
2,1945,1,1,,,2
2,1943,2,1,,,2
1,1959,1,2,,873,2
2,1961,1,2,165,930,2
1,1982,1,1,,531,2
2,1982,1,1,98,421,2
2,2010,0,1,,,2
1,2013,0,1,,,2
1,1938,1,1,,,2
2,1942,1,1,,,2
1,1941,1,2,,,7
2,1944,1,1,,,7
1,1967,1,2,309,930,7
2,1968,1,2,144,429,7
2,1996,5,2,160,243,7
1,1968,1,1,191,811,7
2,1966,1,1,205,710,7
1,2000,5,1,,,7
1,2005,0,1,,,7
2,1938,2,2,,611,7
1,1963,1,1,,,7
2,1964,1,1,,,7
2,1988,5,1,142,442,7
2,1931,2,2,,,7
1,1961,1,2,264,153,7
2,1967,1,1,,,7
2,1994,5,2,,,7
1,2000,5,2,,,7
1,1979,1,1,319,843,4
2,1979,1,1,144,521,4
2,2006,0,1,,,4
1,1971,1,1,,799,4
2,1971,1,1,,,4
1,1999,5,1,,442,4
1,1946,1,1,192,799,4
2,1947,1,1,,,4
2,1952,3,1,,,4
1,1960,1,1,,953,4
2,1964,1,1,,,4
2,1988,5,1,238,253,4
1,1991,5,1,,,4
1,1946,1,1,,611,4
2,1950,1,1,,,4
2,2004,0,1,,,4
1,1970,1,2,470,873,4
2,1977,1,2,196,313,4
2,2008,0,2,,,4
2,2011,0,2,,,4
1,1960,1,2,667,311,4
2,1963,1,2,243,532,4
1,1993,5,2,,,4
2,1996,5,2,,,4
1,1972,1,2,,771,4
2,1978,1,2,25,930,4
2,2004,0,2,,,4
1,2006,0,2,,,4
2,1972,3,2,,,4
2,1997,5,2,206,930,4
1,2000,5,2,,,4
2,1942,2,1,,,4
2,1943,2,2,,,4
